OSEBuildingID,DataYear,BuildingName,BuildingType,TaxParcelIdentificationNumber,Address,City,State,ZipCode,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,PrimaryPropertyType,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),SteamUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ComplianceStatus,ComplianceIssue
574,2018,MACY'S - NORTHGATE,NonResidential,2926049272,401 NE NORTHGATE WAY,SEATTLE,WA,98125,47.70759,-122.3255,NORTH,5,1950,2,0,302812,302812,0,Retail Store,98,23.9,23.3,7624338,7430591,53.4,52.7,Retail Store,318618,NA,,NA,,1507844,5144764,22858,2285827,0,135.1,0.4,Compliant,No Issue
575,2018,NORTHWAY SQUARE EAST,NonResidential,2926049277,2150 N 107TH ST,SEATTLE,WA,98133,47.70744,-122.33171,NORTHWEST,1,1974,5,0,86400,86400,0,Office,44,125.7,125.1,9827114,9783842,228.2,228.4,Office,78200,NA,,NA,,1270471,4334847,54490,5448995,0,301,3.5,Compliant,No Issue
577,2018,NORTHWAY WEST BUILDING,NonResidential,2926049490,10700 MERIDIAN AVE N,SEATTLE,WA,98133,47.70732,-122.33279,NORTHWEST,5,1981,6,0,86483,86483,0,Office,44,82,80.5,7095374,6959213,229.7,225.3,Office,86483,Parking,0,NA,,2039629,6959214,0,0,0,18.6,0.2,Compliant,No Issue
578,2018,PACIFIC PLUMBING SUPPLY,NonResidential,3024049016,7115 W MARGINAL WAY SW,SEATTLE,WA,98106,47.53926,-122.34143,DELRIDGE NEIGHBORHOODS,1,1976,1,0,51600,51600,0,Distribution Center,71,22.8,22.2,1176084,1144595,50,49.4,Distribution Center,34400,Office,17200,NA,,225568,769637,3750,374958,0,22,0.4,Compliant,No Issue
579,2018,JONES STEVEDORING,NonResidential,3024049159,7245 WEST MARGINAL WAY SW,SEATTLE,WA,98106,47.53689,-122.33847,DELRIDGE NEIGHBORHOODS,1,1968,1,0,140520,140520,0,Non-Refrigerated Warehouse,35,17.4,16.7,2451690,2346408,35.1,34.3,Non-Refrigerated Warehouse,140520,NA,,NA,,395009,1347770,9986,998637,0,56.6,0.4,Compliant,No Issue
580,2018,PEMCO,NonResidential,3025049001,1300 DEXTER AVE N,SEATTLE,WA,98109,47.63116,-122.34193,MAGNOLIA / QUEEN ANNE,7,1986,5,0,154029,91649,62380,Office,85,53.8,53.8,4934140,4934140,142.5,142.5,Office,91645,Parking,66288,NA,,1318706,4499425,4347,434716,0,35.1,0.4,Compliant,No Issue
581,2018,MERIDIAN MEDICAL PAVILION,NonResidential,3026049051,11011 MERIDIAN AVE N,SEATTLE,WA,98133,47.70887,-122.33494,NORTHWEST,5,2005,3,0,161789,69854,91935,Medical Office,8,82.9,82.9,5776169,5776169,232,232,Medical Office,69712,NA,,NA,,1692862,5776045,1,123,0,15.4,0.2,Compliant,No Issue
582,2018,MCMURRAY MEDICAL BUILDING,NonResidential,3026049142,1536 N 115TH ST,SEATTLE,WA,98133,47.7126,-122.33782,NORTHWEST,5,2005,3,0,63909,63909,0,Medical Office,10,85.9,85.9,5194074,5194074,240.6,240.6,Medical Office,60437,NA,,NA,,1522296,5194074,0,0,0,13.9,0.2,Compliant,No Issue
584,2018,424 S CLOVERDALE ST,NonResidential,3224049045,424 S CLOVERDALE ST,SEATTLE,WA,98108,47.52696,-122.32913,GREATER DUWAMISH,1,1980,1,0,50417,50417,0,Distribution Center,73,20.9,20.2,1052663,1016864,58.5,56.5,Distribution Center,50417,NA,,NA,,298026,1016864,0,0,0,2.7,0.1,Compliant,No Issue
586,2018,J C PENNY CO BUILDING - NORTHGATE MALL,NonResidential,3226049481,401 NE NORTHGATE WAY,SEATTLE,WA,98125,47.70759,-122.3255,NORTH,1,1965,2,0,168619,168619,0,Retail Store,75,37.9,37.2,6552600,6439416,92.8,92.2,Retail Store,173106,NA,,NA,,1539235,5251870,11875,1187547,0,77.1,0.5,Compliant,No Issue
589,2018,MERCER/YALE BLDG - 1260 MERCER,NonResidential,3481800010,1260 MERCER ST,SEATTLE,WA,98109,47.6244,-122.33157,LAKE UNION,7,2000,4,0,175885,104500,71385,Office,91,55.9,55.9,5809464,5809464,156.5,156.5,Office,103970,Parking,71390,NA,,1702656,5809462,0,0,0,15.5,0.1,Compliant,No Issue
590,2018,4727 BUILDING,NonResidential,3573200005,4727 DENVER AVE S,SEATTLE,WA,98134,47.56089,-122.33474,GREATER DUWAMISH,2,1969,2,0,104786,104786,0,Non-Refrigerated Warehouse,95,5.9,5.6,619328,587212,11.7,11.4,Non-Refrigerated Warehouse,104786,NA,,NA,,96175,328150,2591,259061,0,14.6,0.1,Compliant,No Issue
595,2018,McKinstry 220 South Dawson,NonResidential,3573700330,220 S DAWSON ST,SEATTLE,WA,98134,47.5563,-122.33186,GREATER DUWAMISH,1,1948,1,0,53620,53620,0,Office,85,55.8,55.8,2991043,2991043,117,117,Office,53620,NA,,NA,,524345,1789066,12020,1201977,0,68.6,1.3,Compliant,No Issue
596,2018,IRIDIO - (OLD WESTERN CARTAGE),NonResidential,3573700410,5050 1ST AVE S,SEATTLE,WA,98134,47.55623,-122.33316,GREATER DUWAMISH,2,1938,1,0,50008,50008,0,Office,86,43.9,42,2195182,2098790,83.7,81.6,Office,50008,NA,,NA,,314562,1073287,10255,1025503,0,57.3,1.1,Compliant,No Issue
597,2018,635 ELLIOTT - SOUTH BUILDING,NonResidential,3879902270,635 ELLIOTT AVE W,SEATTLE,WA,98119,47.6252,-122.36737,MAGNOLIA / QUEEN ANNE,7,2009,4,0,291176,191000,100176,Office,89,41.6,41.6,7740202,7740202,113.3,113.3,Office,186258,Parking,120618,NA,,2171691,7409810,3304,330392,0,37.3,0.2,Compliant,No Issue
598,2018,CASCADE DESIGNS INC (Baja),NonResidential,3957900060,4225 2ND AVE S,SEATTLE,WA,98134,47.56549,-122.33221,GREATER DUWAMISH,2,1957,1,0,50832,50832,0,Non-Refrigerated Warehouse,42,53.7,51.7,2731706,2628630,98,96.2,Non-Refrigerated Warehouse,43920,Office,6912,NA,,356880,1217675,14110,1410954,0,78.2,1.5,Compliant,No Issue
599,2018,Uwajimaya (Seattle 5),NonResidential,3958900565,4601 6TH AVE S,SEATTLE,WA,98108,47.56158,-122.32754,GREATER DUWAMISH,1,1971,1,0,76354,76354,0,Refrigerated Warehouse,65,36.4,36.9,2786453,2818956,97.3,98.5,Refrigerated Warehouse,76486,NA,,NA,,765505,2611904,2071,207051,0,18,0.2,Compliant,No Issue
600,2018,MERLINO FOODS,NonResidential,3958900851,4100 4TH AVE S,SEATTLE,WA,98134,47.56558,-122.32889,GREATER DUWAMISH,1,1956,1,0,98480,98480,0,Non-Refrigerated Warehouse,49,28,28.1,2757101,2764283,74.3,74.8,Non-Refrigerated Warehouse,98480,NA,,NA,,747222,2549522,2148,214761,0,18.2,0.2,Compliant,No Issue
604,2018,AGC BUILDING & BANK,NonResidential,4088803725,1200 WESTLAKE AVE N,SEATTLE,WA,98109,47.63,-122.3396,LAKE UNION,1,1971,11,0,124721,124721,0,Office,60,94.4,91.9,11776938,11467947,199.8,197.2,Office,123194,Parking,12000,Food Service,1527,2101792,7171314,42966,4296634,0,247.3,2,Compliant,No Issue
605,2018,LAKE UNION BUILDING & YACHT HARBOR MARINA OFFICE BUILDING,NonResidential,4088803750,1700 WESTLAKE AVE N,SEATTLE,WA,98109,47.63376,-122.33968,LAKE UNION,7,1970,7,0,94002,94002,0,Office,62,66.5,65.5,6452172,6356980,186.2,183.5,Office,97011,Parking,31348,NA,,1863124,6356979,0,0,0,17,0.2,Compliant,No Issue
606,2018,NWCP BLDG U,NonResidential,5084400005,520 S BRANDON ST,SEATTLE,WA,98108,47.55515,-122.3275,GREATER DUWAMISH,2,1974,1,0,93020,93020,0,Non-Refrigerated Warehouse,62,10.1,10.1,940626,940626,28.3,28.3,Non-Refrigerated Warehouse,93020,NA,,NA,,275682,940626,0,0,0,2.5,0,Compliant,No Issue
607,2018,SAFEWAY 1965,NonResidential,5087400030,9262 RAINIER AVE S,SEATTLE,WA,98118,47.52095,-122.26825,SOUTHEAST,2,2002,1,0,61053,61053,0,Supermarket/Grocery Store,32,248.1,243.5,13504892,13252438,535.8,531,Supermarket/Grocery Store,54434,Parking,0,NA,,2510078,8564386,46881,4688050,0,271.8,4.5,Compliant,No Issue
621,2018,1021-1045 6th Ave. S.,NonResidential,7666204800,1021 6TH AVE S,SEATTLE,WA,98134,47.59366,-122.32666,GREATER DUWAMISH,2,1922,1,0,82852,82852,0,Non-Refrigerated Warehouse,55,35.2,33.4,2874538,2729287,61.9,60,Non-Refrigerated Warehouse,58472,Retail Store,23282,NA,,341414,1164903,15644,1564384,0,86.2,1,Compliant,No Issue
623,2018,HULLIN TRANSFER BUILDING,NonResidential,7666205408,270 S HANFORD ST,SEATTLE,WA,98134,47.57658,-122.33054,GREATER DUWAMISH,1,1962,2,0,92792,92792,0,Distribution Center,66,37.3,36.1,3680260,3566924,76.8,75.9,Distribution Center,85343,Office,13435,NA,,629127,2146580,14203,1420344,0,81.2,0.9,Compliant,No Issue
626,2018,UNITED WAREHOUSE CO,NonResidential,7666206285,1750 OCCIDENTAL AVE S,SEATTLE,WA,98134,47.58781,-122.33264,GREATER DUWAMISH,1,1954,1,0,78814,78814,0,Non-Refrigerated Warehouse,51,9.6,9.6,756521,756521,26.7,26.7,Non-Refrigerated Warehouse,78814,NA,,NA,,219504,748947,76,7574,0,2.4,0,Compliant,No Issue
634,2018,505 FIRST AVENUE BUILDING,NonResidential,7666206900,505 1ST AVE S,SEATTLE,WA,98104,47.59767,-122.33467,DOWNTOWN,1,2009,7,0,443509,285914,157595,Office,79,78.9,78.9,24757186,24757186,220.3,220.3,Office,308286,Parking,150180,Retail Store,5495,7224673,24650584,1066,106601,0,71.5,0.2,Compliant,No Issue
638,2018,OUTDOOR RESEARCH,NonResidential,7666207175,2203 1ST AVE S,SEATTLE,WA,98134,47.58365,-122.33467,GREATER DUWAMISH,2,1926,7,0,144050,144050,0,Non-Refrigerated Warehouse,7,32.4,31.2,4662624,4495068,67.1,65.9,Non-Refrigerated Warehouse,144050,NA,,NA,,798696,2725152,17699,1769915,0,101.3,0.7,Compliant,No Issue
639,2018,GREEN ROOM,NonResidential,7666207195,2245 1ST AVE S,SEATTLE,WA,98134,47.58252,-122.33465,GREATER DUWAMISH,1,1930,3,0,60592,60592,0,Office,12,83.3,83.1,5030634,5016224,228.6,228.3,Office,60384,NA,,NA,,1426959,4868784,1474,147440,0,20.8,0.3,Compliant,No Issue
641,2018,HOME DEPOT - Sodo,NonResidential,7666207295,2701 UTAH AVE S,SEATTLE,WA,98134,47.57842,-122.33558,GREATER DUWAMISH,1,1993,1,0,107930,107930,0,Retail Store,72,57.7,56.2,6217591,6057608,132.4,130.8,Retail Store,107704,NA,,NA,,1294895,4418182,16394,1639427,0,98.9,0.9,Compliant,No Issue
642,2018,BUFFALO SANITARY WIPERS CO,NonResidential,7666207506,99 S SPOKANE ST,SEATTLE,WA,98134,47.57096,-122.3355,GREATER DUWAMISH,1,1926,1,0,99084,99084,0,Non-Refrigerated Warehouse,75,16.3,15.6,1614552,1544082,28.2,27.5,Non-Refrigerated Warehouse,99084,NA,,NA,,184048,627973,9161,916109,0,50.3,0.5,Not Compliant,Default Data
647,2018,FERGUSON,NonResidential,7666703530,4100 W MARGINAL WAY SW,SEATTLE,WA,98106,47.56676,-122.35247,SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,1,1953,1,0,72719,72719,0,Distribution Center,27,31.3,30.4,2274016,2208499,74.5,72.9,Distribution Center,72719,NA,,NA,,499174,1703180,5053,505319,0,31.4,0.4,Not Compliant,Default Data
649,2018,IMMIGRATION SERVICE BUILDING,NonResidential,7669800045,815 AIRPORT WAY S,SEATTLE,WA,98134,,,NA,,1930,4,0,76624,76624,0,Office,69,44.2,41.6,3382971,3189578,117.2,110.2,Office,76624,NA,,NA,,852842,2909899,2797,279680,0,22.6,0.3,Compliant,No Issue
650,2018,45TH STREET PLAZA,NonResidential,7733600055,1100 NE 45TH ST,SEATTLE,WA,98105,47.66158,-122.31625,NORTHEAST,4,2001,6,0,91706,55123,36583,Office,15,96.9,96.9,5521912,5521912,271.2,271.2,Office,53281,Parking,34701,Other,3724,1618380,5521913,0,0,0,14.7,0.3,Compliant,No Issue
654,2018,AIRPORT WAY SOUTH,NonResidential,7886100495,4101 AIRPORT WAY S,SEATTLE,WA,98108,47.56664,-122.32346,GREATER DUWAMISH,2,1973,1,0,56572,56572,0,Retail Store,70,44.9,43.7,2540700,2472572,86.6,85.3,Retail Store,56576,NA,,NA,,373871,1275649,11969,1196923,0,67,1.2,Compliant,No Issue
656,2018,ARNOLD PAVILLION,NonResidential,8725990000,1221 MADISON ST,SEATTLE,WA,98104,47.60979,-122.32298,EAST,1,2004,0,1,225982,225982,0,Medical Office,44,122.8,122.4,24590522,24510316,255.7,256.9,Medical Office,200184,NA,,NA,,4024858,13732815,0,0,10777502,609.6,2.7,Compliant,No Issue
657,2018,2200 WESTLAKE,NonResidential,8729740010,2200 WESTLAKE AVE,SEATTLE,WA,98121,47.61783,-122.33729,DOWNTOWN,1,2006,0,0,516407,516407,0,Mixed Use Property,31,79.2,78.5,40922108,40552608,181.7,180.9,Parking,385196,Multifamily Housing,340236,Hotel,67627,8517756,29062583,114900,11490025,0,687.8,1.3,Compliant,No Issue
658,2018,505 UNION STATION,NonResidential,8809700020,505 5TH AVE S,SEATTLE,WA,98104,47.59865,-122.32854,DOWNTOWN,2,2000,11,0,312512,312512,0,Office,54,78.2,78.2,24434676,24434676,218.1,218.1,Office,303312,Data Center,4738,Restaurant,4462,7117805,24285951,1487,148724,0,72.7,0.2,Compliant,No Issue
671,2018,JEFFERSON TOWER,NonResidential,7942600570,1600 E JEFFERSON ST,SEATTLE,WA,98122,47.60649,-122.31121,CENTRAL,1,1987,7,1,108618,108618,0,Medical Office,66,66,65.2,7506727,7410741,155.6,154.5,Medical Office,113739,NA,,NA,,1589756,5424247,0,0,1986494,120.1,1.1,Compliant,No Issue
673,2018,HOME DEPOT,NonResidential,7985400295,7345 DELRIDGE WAY SW,SEATTLE,WA,98106,47.53655,-122.36377,DELRIDGE NEIGHBORHOODS,1,2005,1,0,94713,94713,0,Retail Store,89,47.1,45.3,5171711,4972424,98,96.1,Retail Store,109758,NA,,NA,,891383,3041400,19310,1931024,0,110.7,1.2,Compliant,No Issue
674,2018,7TH & MADISON OFFICE BLDG. -(THE POLYCLINIC),NonResidential,8590400395,904 7TH AVE,SEATTLE,WA,98104,47.60707,-122.3288,EAST,7,2008,9,0,302902,201560,101342,Medical Office,61,72.2,72.1,14540646,14522574,197.3,197.2,Medical Office,201365,Parking,86270,NA,,4096539,13977391,5452,545181,0,66.3,0.3,Compliant,No Issue
677,2018,CABRINI MEDICAL TOWER,NonResidential,8590901010,901 BOREN AVE,SEATTLE,WA,98104,47.60883,-122.32494,EAST,1,1973,19,0,319911,163504,156407,Medical Office,52,92,91.4,15704110,15601371,213.2,213.7,Medical Office,170727,Parking,69171,NA,,3250031,11089106,0,0,4512266,269.5,1.6,Compliant,No Issue
680,2018,RDA BUILDING,NonResidential,8592900345,800 MAYNARD AVE S,SEATTLE,WA,98134,47.59554,-122.32471,GREATER DUWAMISH,2,1925,4,0,72000,72000,0,Office,78,38.8,38.8,2793215,2791134,106.6,106.5,Office,72000,NA,,NA,,793631,2707868,833,83266,0,11.7,0.2,Compliant,No Issue
681,2018,1633 WESTLAKE BUILDING,NonResidential,8807900360,1633 WESTLAKE AVE N,SEATTLE,WA,98109,47.63347,-122.34078,MAGNOLIA / QUEEN ANNE,1,2000,4,0,191146,96254,94892,Office,91,45.9,45.5,4723202,4682633,128.4,127.3,Office,103000,Parking,80000,NA,,1372401,4682632,0,0,0,12.5,0.1,Compliant,No Issue
684,2018,LEGACY CENTRE & ARBOR PLACE CONDO,Multifamily HR (10+),254600000,2505 2ND AVE,SEATTLE,WA,98121,47.61534,-122.34844,DOWNTOWN,1,1989,26,1,358176,276497,81679,Multifamily Housing,72,44.7,44.7,12343005,12343005,98.4,98.4,Multifamily Housing,198911,Parking,81769,Office,59371,2384337,8135358,42076,4207647,0,245.2,0.9,Compliant,No Issue
685,2018,818 STEWART,NonResidential,2285050000,818 STEWART ST,SEATTLE,WA,98101,47.61567,-122.33503,DOWNTOWN,7,2008,14,0,362046,237540,124506,Office,77,54.4,54.4,13792562,13792562,152.1,152.1,Office,243998,Parking,97874,Bank Branch,5780,4026859,13739643,529,52917,0,39.5,0.2,Compliant,No Issue
688,2018,INTERNATIONAL DISTRICT VILLAGE SQUARE 2,Multifamily MR (5-9),3558300000,701 8TH AVE S,SEATTLE,WA,98104,47.59625,-122.32283,DOWNTOWN,2,2002,5,0,228288,195993,32295,Multifamily Housing,75,62.5,60.8,6718836,6533604,96.7,94.9,Multifamily Housing,80298,Parking,29050,Other - Entertainment/Public Assembly,16116,559893,1910354,46232,4623249,0,250.6,1.3,Compliant,No Issue
690,2018,ONE CONVENTION PLACE,NonResidential,5342900030,701 PIKE ST,SEATTLE,WA,98101,47.6115,-122.33278,DOWNTOWN,1,2001,23,0,538933,454273,84660,Office,80,43.7,43.7,15323852,15323852,122.4,122.4,Office,350593,Parking,108325,NA,,4491164,15323852,0,0,0,40.9,0.1,Compliant,No Issue
692,2018,2323 ELLIOTT - PARKING & OFFICE,NonResidential,6780950000,2323 ELLIOTT AVE,SEATTLE,WA,98121,47.61234,-122.34897,DOWNTOWN,7,1983,6,0,275982,78852,197130,Office,51,61.2,61,4823126,4813692,171.3,170.9,Office,78852,Office,78852,NA,,1410812,4813691,0,0,0,12.8,0.2,Compliant,No Issue
693,2018,QUEEN ANNE SQUARE EAST,NonResidential,7015350000,200 W MERCER ST,SEATTLE,WA,98119,47.62497,-122.35965,MAGNOLIA / QUEEN ANNE,7,1982,5,0,98668,98668,0,Office,96,32.1,32.1,3168259,3168259,89.9,89.9,Office,98668,NA,,NA,,928564,3168259,0,0,0,8.5,0.1,Compliant,No Issue
694,2018,Rainier Brewery (Rainier Commons),NonResidential,7135400000,3100 AIRPORT WAY S,SEATTLE,WA,98134,47.57654,-122.32047,GREATER DUWAMISH,1,2007,1,0,213696,213696,0,Office,41,50.5,48.8,6532588,6310994,124.2,120.8,Office,80157,Multifamily Housing,34302,Parking,26937,1507511,5143628,11674,1167367,0,75.7,0.4,Not Compliant,Default Data
701,2018,STAPLES BUILDING,NonResidential,7666201690,1523 15TH AVE W,SEATTLE,WA,98119,47.63284,-122.37712,MAGNOLIA / QUEEN ANNE,1,1978,1,0,50660,50660,0,Retail Store,61,52.4,50.5,2655927,2559706,107.2,105.2,Retail Store,50660,NA,,NA,,442057,1508300,10514,1051406,0,59.9,1.2,Compliant,No Issue
702,2018,THE END OF ELLIOTT COMPLEX,NonResidential,7666201740,1461 ELLIOTT AVE W,SEATTLE,WA,98119,47.63156,-122.37551,MAGNOLIA / QUEEN ANNE,7,1937,2,0,59800,59800,0,Office,38,53.3,51,2124316,2033072,110.2,107.1,Office,39879,NA,,NA,,358083,1221779,8113,811293,0,46.3,0.8,Compliant,No Issue
703,2018,ELLIOTT WEST BLDG 3 - CELL THEREPEUTICS/ADMIN. OFF,NonResidential,7666202080,501 ELLIOTT AVE W,SEATTLE,WA,98119,47.62302,-122.36476,MAGNOLIA / QUEEN ANNE,7,2000,4,0,165111,110111,55000,Office,1,254,254,27966212,27966212,711.1,711.1,Office,110111,Parking,55000,Data Center,5444,8196428,27966212,0,0,0,74.7,0.7,Account Requires Verification,High Outlier - EUI
704,2018,401 ELLIOTT WEST,NonResidential,7666202110,401 ELLIOTT AVE W,SEATTLE,WA,98119,47.62235,-122.36378,MAGNOLIA / QUEEN ANNE,1,2000,4,0,129551,87051,42500,Office,1,316.8,316.8,27578572,27578572,887.1,887.1,Office,87051,Parking,42500,Data Center,4778,8082817,27578572,0,0,0,73.6,0.8,Account Requires Verification,High Outlier - EUI
705,2018,CLEAR CHANNEL (ACKERLY)- BLDG 1,NonResidential,7666202133,351 ELLIOTT AVE W,SEATTLE,WA,98119,47.62175,-122.36313,MAGNOLIA / QUEEN ANNE,1,2000,5,0,159937,103966,55971,Office,61,73.2,73.2,7793500,7793500,203.5,203.5,Office,106449,Parking,55971,NA,,2257762,7703484,900,90016,0,25.3,0.2,Compliant,No Issue
707,2018,SEATTLE POST INTELLIGENCER,NonResidential,7666202220,101 ELLIOTT AVE W,SEATTLE,WA,98119,47.61896,-122.35937,MAGNOLIA / QUEEN ANNE,1,1986,5,0,208210,129362,78848,Office,89,52.5,52.5,5771634,5771634,119.6,119.6,Office,109978,Parking,78848,NA,,1187498,4051743,17199,1719891,0,102.2,0.8,Compliant,No Issue
708,2018,3131 ELLIOTT BLDG,NonResidential,7666202240,3131 ELLIOTT AVE,SEATTLE,WA,98121,47.61813,-122.35833,DOWNTOWN,1,1986,7,0,277486,197203,80283,Office,66,65.4,65.4,12479362,12479362,183,183,Office,176276,Parking,80586,Other,14653,3657492,12479363,0,0,0,33.3,0.2,Compliant,No Issue
709,2018,PIER 69,NonResidential,7666202295,2611 ALASKAN WAY,SEATTLE,WA,98121,47.614,-122.35375,DOWNTOWN,1,1993,3,0,187130,187130,0,Office,66,54.1,53.4,10346456,10213948,151.5,149.6,Office,162616,Transportation Terminal/Station,17460,Non-Refrigerated Warehouse,7261,2993537,10213948,0,0,0,27.3,0.1,Compliant,No Issue
717,2018,Airport Way Ctr - Bldg C,Nonresidential COS,7666203240,2203 AIRPORT WAY S,SEATTLE,WA,98134,47.5829,-122.32417,GREATER DUWAMISH,2,1985,2,1,145158,145158,0,Mixed Use Property,39,67.5,68.5,7013274,7119742,163.3,168,Non-Refrigerated Warehouse,52671,Office,40144,Parking,23880,1671254,5702319,14174,1417425,0,90.5,0.6,Compliant,No Issue
719,2018,MACMILLAN-PIPER EYRES WAREHOUSE,NonResidential,7666203440,1762 6TH AVE S,SEATTLE,WA,98134,47.58685,-122.32501,GREATER DUWAMISH,1,1960,1,0,110613,110613,0,Distribution Center,89,8.6,8.6,955603,955603,24.2,24.2,Distribution Center,99551,Office,11061,NA,,280071,955603,0,0,0,2.6,0,Compliant,No Issue
720,2018,6TH & HOLGATE BUILDING,NonResidential,7666203467,1926 6TH AVE S,SEATTLE,WA,98134,47.58553,-122.32511,GREATER DUWAMISH,2,1951,4,0,149881,149881,0,Non-Refrigerated Warehouse,93,15.3,14.4,2287030,2157054,22.1,21.2,Non-Refrigerated Warehouse,119593,Office,30288,NA,,152577,520593,16365,1636461,0,88.3,0.6,Compliant,No Issue
722,2018,INDUSTRIAL TRANSFER WHSE,NonResidential,7666203530,2440 6TH AVE S,SEATTLE,WA,98134,47.58042,-122.32552,GREATER DUWAMISH,2,1951,3,0,98220,98220,0,Non-Refrigerated Warehouse,18,39.8,39.7,5156846,5133068,106.6,106.4,Non-Refrigerated Warehouse,129420,NA,,NA,,1403742,4789568,3435,343501,0,31,0.3,Compliant,No Issue
723,2018,NORTH COAST ELECTRIC ETC,NonResidential,7666203538,2400 8TH AVE S,SEATTLE,WA,98134,47.58096,-122.32313,GREATER DUWAMISH,1,1970,1,0,84420,84420,0,Distribution Center,41,36.6,36.2,2981042,2950521,96.3,95.9,Distribution Center,44300,Office,24838,Retail Store,12349,790529,2697285,2532,253236,0,20.6,0.2,Compliant,No Issue
725,2018,OWL TRANSFER,NonResidential,7666204100,3623 6TH AVE S,SEATTLE,WA,98134,47.57055,-122.3267,GREATER DUWAMISH,1,1961,1,0,73335,73335,0,Distribution Center,85,11.1,11.1,811772,811772,22.4,22.4,Distribution Center,73335,Parking,0,NA,,132360,451611,3602,360161,0,20.3,0.3,Compliant,No Issue
728,2018,PACIFIC IRON & METAL,NonResidential,7666204430,2230 4TH AVE S,SEATTLE,WA,98134,47.58241,-122.32866,GREATER DUWAMISH,2,1931,2,0,61200,61200,0,Non-Refrigerated Warehouse,10,82.2,79.8,5030325,4884406,136.7,133.9,Non-Refrigerated Warehouse,61200,NA,,NA,,513545,1752215,31322,3132190,0,171,2.8,Not Compliant,Default Data
729,2018,GOODWILL BUILDING,NonResidential,7666204590,1703 6TH AVE S,SEATTLE,WA,98134,47.58772,-122.32686,GREATER DUWAMISH,1,1987,1,0,111908,111908,0,Distribution Center,55,14.9,14.6,1662131,1638276,36.3,36,Distribution Center,111908,NA,,NA,,387442,1321951,3163,316325,0,20.3,0.2,Compliant,No Issue
732,2018,FRED MEYER - GREENWOOD,NonResidential,9231900160,100 NW 85TH ST,SEATTLE,WA,98117,47.69197,-122.35877,NORTHWEST,6,1970,1,0,314958,118133,196825,Supermarket/Grocery Store,91,103.7,101.8,17499404,17179300,229.9,227.9,Supermarket/Grocery Store,168735,Parking,0,NA,,3418446,11663738,55156,5515561,0,324.1,2.7,Compliant,No Issue
734,2018,1455 LEARY BUILDING,NonResidential,2768302690,1455 NW LEARY WAY,SEATTLE,WA,98107,47.6633,-122.37549,BALLARD,1,2001,4,0,92092,70074,22018,Office,7,77,77,5394784,5394784,215.6,215.6,Office,70074,NA,,NA,,1581121,5394785,0,0,0,14.4,0.2,Compliant,No Issue
735,2018,SEA MARINE AND FISH SUPPLY CO,NonResidential,2771100415,2111 W COMMODORE WAY,SEATTLE,WA,98199,47.6592,-122.38437,MAGNOLIA / QUEEN ANNE,7,1974,3,0,56259,56259,0,Non-Refrigerated Warehouse,54,47.1,44.3,2649523,2491197,74.6,71.7,Non-Refrigerated Warehouse,31582,Retail Store,20962,Office,3715,237323,809747,16814,1681450,0,91.5,1.6,Compliant,No Issue
739,2018,LAKEVIEW AT FREMONT,NonResidential,1973200389,837 N 34TH ST,SEATTLE,WA,98103,47.64912,-122.34823,LAKE UNION,1,2008,4,0,202623,113768,88855,Office,73,53.1,53.1,5923622,5923622,148.6,148.6,Office,105206,Parking,31992,Fitness Center/Health Club/Gym,6374,1736114,5923621,0,0,0,15.8,0.1,Compliant,No Issue
740,2018,THE CANAL VIEW BUILDING,NonResidential,1972206514,551 N 34TH ST,SEATTLE,WA,98103,47.64932,-122.35187,LAKE UNION,1,2000,2,0,77174,51374,25800,Office,7,136.1,136.1,6993715,6993715,349.9,349.9,Office,45584,Parking,25800,Laboratory,5790,1780899,6076427,9173,917289,0,64.9,1.3,Not Compliant,Default Data
741,2018,1000 DEXTER PHASE II,NonResidential,2249500235,1000 DEXTER AVE N,SEATTLE,WA,98109,47.62817,-122.34212,MAGNOLIA / QUEEN ANNE,1,1998,5,0,110524,110524,0,Office,72,53.4,53.4,5740662,5740662,149.6,149.6,Office,98781,Other,8634,Parking,0,1682492,5740663,0,0,0,15.3,0.1,Compliant,No Issue
744,2018,WEST TOWER,NonResidential,1989200750,400 2ND AVE W,SEATTLE,WA,98119,47.62225,-122.35915,MAGNOLIA / QUEEN ANNE,7,2000,7,0,241875,157186,84689,Office,88,43.7,43.5,7265266,7227046,119.7,119.5,Office,166089,Parking,80194,NA,,2052990,7004802,2222,222243,0,30.5,0.2,Compliant,No Issue
